POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl2,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,GPS_LAT,GPS_LONG
46444666.00,0,0.00,0.00,0.00,5.64,4.68,242.60,9.00,13.90,0.00,71.00,39.20,,19731,64.96,16.80
46444558.00,24,6.00,50.00,44.00,5.93,4.98,15.30,0.00,0.80,12.30,58.30,1.00,,19216,63.99,16.57
46444546.00,14,0.00,0.00,0.00,4.47,3.50,206.60,0.00,6.60,46.50,409.00,19.90,,19225,63.88,16.55
46444528.00,7,0.00,0.00,0.00,4.01,3.06,517.90,2.00,15.90,52.60,560.60,26.50,,19330,63.72,16.51
46444510.00,15,0.00,0.00,0.00,4.62,3.95,507.90,1.00,16.20,42.00,357.90,56.80,,18971,63.56,16.48
46444468.00,24,7.00,35.00,59.00,5.26,4.38,18.60,0.00,0.90,28.90,42.10,3.30,,19123,63.18,16.39
46444456.00,32,25.00,69.00,6.00,4.99,4.10,9.20,0.00,0.90,17.50,65.50,8.20,,18990,63.07,16.37
46444378.00,14,10.00,38.00,53.00,4.40,3.81,72.80,0.00,2.40,42.50,104.10,8.90,,19081,62.38,16.22
46444342.00,0,12.00,38.00,50.00,5.24,4.46,168.70,0.00,7.30,14.80,265.60,25.30,,19271,62.05,16.16
46444306.00,14,18.00,60.00,22.00,4.80,4.22,25.10,2.00,1.80,14.30,108.70,2.30,,20003,61.73,16.10
46444288.00,3,14.00,63.00,23.00,5.14,4.23,187.30,6.00,8.00,37.20,330.30,16.80,,20048,61.57,16.06
46444168.00,22,24.00,63.00,13.00,4.35,3.51,86.20,0.00,2.90,14.90,131.40,12.10,,19058,60.49,15.87
46444078.00,12,22.00,61.00,18.00,4.54,3.83,38.20,0.00,1.70,14.60,47.50,5.40,,20204,59.69,15.73
46444042.00,14,8.00,39.00,53.00,4.01,3.11,97.00,0.00,3.50,37.30,147.40,11.10,,20203,59.36,15.67
46444018.00,5,2.00,5.00,93.00,4.98,4.22,28.60,0.00,1.50,35.60,33.00,4.80,,19992,59.15,15.64
46443784.00,0,0.00,0.00,0.00,3.70,2.81,309.10,0.00,8.60,41.60,294.10,24.50,,18481,57.05,15.32
46443448.00,1,0.00,0.00,0.00,5.88,5.63,390.10,1.00,27.70,0.00,172.30,138.40,,17010,54.04,14.93
46443394.00,10,1.00,20.00,79.00,5.56,4.79,10.30,0.00,1.10,53.90,38.30,3.40,,17023,53.56,14.88
46443280.00,5,7.00,12.00,82.00,7.49,6.99,22.30,4.00,2.20,78.20,137.40,18.00,,17164,52.53,14.76
46443178.00,9,4.00,12.00,84.00,4.90,4.29,20.30,1.00,0.80,0.00,22.20,3.30,,2774,51.62,14.67
46443124.00,20,12.00,57.00,31.00,6.41,6.04,11.50,0.00,1.20,24.60,143.00,8.20,,2366,51.14,14.62
46442992.00,17,25.00,62.00,13.00,6.40,5.91,10.00,1.00,1.20,26.80,126.10,14.80,,960,49.95,14.50
46442920.00,13,20.00,42.00,38.00,6.50,5.85,10.00,1.00,1.00,14.60,151.70,9.80,,709,49.31,14.44
46442722.00,22,16.00,49.00,35.00,5.61,5.26,44.70,2.00,4.90,15.20,32.30,15.20,,236,47.53,14.29
46442146.00,63,22.00,37.00,41.00,7.93,7.28,13.40,617.00,1.30,10.00,122.20,15.80,,13755,42.34,13.91
46442110.00,48,33.00,49.00,18.00,7.82,7.17,22.50,5.00,2.40,0.00,241.50,34.90,many stones,14012,42.02,13.89
46441648.00,9,25.00,20.00,55.00,7.23,6.86,42.70,91.00,4.10,256.90,2392.00,24.10,,14591,37.84,13.64
46441612.00,16,52.00,44.00,5.00,7.80,7.20,14.70,429.00,1.20,0.00,237.90,25.20,,14632,37.51,13.63
46424688.00,29,7.00,25.00,68.00,4.36,3.57,12.80,0.00,0.70,62.30,40.90,8.00,,19726,65.16,16.81
46424634.00,30,9.00,37.00,55.00,4.78,3.80,22.70,0.00,1.10,18.20,46.30,7.70,,19387,64.67,16.69
46424620.00,19,8.00,59.00,33.00,4.98,4.25,22.30,0.00,1.20,0.00,37.20,3.60,,19391,64.55,16.66
46424602.00,23,9.00,42.00,49.00,4.64,3.73,105.30,0.00,3.60,0.00,72.40,9.90,,19307,64.39,16.62
46424566.00,7,0.00,0.00,0.00,4.71,4.10,429.20,1.00,19.30,29.40,680.30,30.00,,19314,64.06,16.55
46424418.00,11,7.00,42.00,50.00,5.05,4.07,13.20,1.00,0.60,0.00,38.90,2.80,,18994,62.74,16.26
46424400.00,17,6.00,28.00,67.00,5.40,4.63,73.30,0.00,2.10,0.00,57.00,18.70,,19083,62.57,16.23
46424310.00,25,7.00,33.00,60.00,4.77,4.13,29.10,1.00,1.40,52.70,52.00,3.10,,20015,61.77,16.07
46424152.00,18,6.00,33.00,60.00,4.76,3.91,47.10,0.00,1.60,0.00,50.90,5.10,,19062,60.35,15.81
46424094.00,26,0.00,0.00,0.00,4.23,3.32,219.70,0.00,8.60,15.40,130.60,15.20,,20293,59.83,15.72
46423932.00,3,44.00,43.00,13.00,5.97,5.29,18.20,0.00,1.50,21.50,146.60,22.20,,18360,58.38,15.48
46423918.00,12,14.00,43.00,43.00,4.90,4.27,63.40,0.00,3.80,0.00,140.50,12.30,,19875,58.25,15.46
46423788.00,0,0.00,0.00,0.00,3.67,2.80,207.20,0.00,6.70,38.50,301.50,23.50,,18479,57.09,15.29
46423144.00,12,5.00,7.00,88.00,4.94,4.40,10.40,1.00,0.70,0.00,24.80,1.00,,1558,51.32,14.61
46423126.00,5,11.00,78.00,11.00,6.06,5.55,13.10,0.00,1.30,46.00,362.00,9.10,,2365,51.15,14.59
46422942.00,23,12.00,27.00,62.00,5.80,5.15,20.80,0.00,2.10,49.90,311.90,8.80,,697,49.50,14.43
46422928.00,7,15.00,51.00,34.00,4.00,3.51,19.60,0.00,1.00,0.00,46.40,8.60,,699,49.38,14.42
46422892.00,6,25.00,28.00,47.00,6.97,6.63,12.20,0.00,1.30,55.00,514.90,13.80,,710,49.05,14.39
46422762.00,16,53.00,38.00,9.00,7.24,7.06,105.10,200.00,6.90,15.10,186.40,66.20,,267,47.89,14.29
46422682.00,3,23.00,73.00,4.00,5.28,4.90,42.60,0.00,4.00,12.20,68.70,16.70,,275,47.17,14.23
46422624.00,18,16.00,41.00,42.00,5.19,4.54,22.70,0.00,2.20,22.10,54.60,5.80,,26,46.65,14.19
46422568.00,31,27.00,42.00,31.00,5.97,5.32,56.90,3.00,4.90,11.00,168.60,18.50,,20758,46.14,14.15
46422528.00,1,31.00,53.00,16.00,5.70,5.01,34.60,1.00,3.20,0.00,93.90,26.70,,20711,45.78,14.12
46422496.00,43,26.00,60.00,14.00,7.03,6.64,69.60,37.00,5.50,0.00,123.00,32.30,many stones,20683,45.50,14.10
46422172.00,28,38.00,55.00,7.00,8.31,7.46,11.40,268.00,1.30,19.90,239.00,21.40,,14094,42.58,13.90
46422154.00,11,41.00,50.00,9.00,8.16,7.44,5.90,333.00,1.10,0.00,169.20,22.90,,13757,42.42,13.89
46404808.00,19,0.00,0.00,0.00,4.93,4.33,352.70,1.00,21.70,20.70,136.70,38.80,,20236,66.24,17.05
46404642.00,3,0.00,0.00,0.00,4.83,3.89,508.70,0.00,25.60,10.10,205.40,30.70,,19384,64.75,16.67
46404552.00,19,0.00,0.00,0.00,5.39,4.56,502.80,4.00,18.40,47.50,553.80,85.00,,19213,63.94,16.48
46404534.00,22,4.00,49.00,48.00,5.24,4.32,33.80,1.00,1.00,30.30,50.50,5.20,,19331,63.78,16.44
46404426.00,25,8.00,31.00,61.00,4.45,3.85,22.80,0.00,1.10,11.40,41.80,8.00,,18993,62.81,16.23
46404336.00,32,7.00,20.00,72.00,4.66,3.61,152.80,0.00,5.20,10.00,229.70,15.60,,20052,62.00,16.07
46404066.00,21,7.00,40.00,53.00,4.27,3.55,51.60,0.00,1.90,32.00,85.10,5.50,,20199,59.58,15.64
46404052.00,15,7.00,25.00,68.00,3.97,3.23,40.20,0.00,1.50,0.00,53.70,6.70,,19984,59.46,15.62
46404012.00,34,0.00,0.00,0.00,4.77,4.61,416.50,1.00,22.20,15.00,65.90,36.30,,19991,59.10,15.56
46403958.00,3,11.00,39.00,50.00,4.75,4.05,48.30,0.00,2.20,11.60,52.80,5.20,,18332,58.61,15.49
46403872.00,26,7.00,46.00,47.00,4.45,3.73,48.10,0.00,1.60,63.50,55.50,5.00,,18567,57.84,15.37
46403836.00,22,7.00,33.00,60.00,4.37,3.74,47.70,1.00,2.20,14.70,83.80,7.70,,18441,57.52,15.32
46403800.00,1,0.00,0.00,0.00,4.03,3.29,443.60,0.00,18.50,66.40,332.60,33.00,,18511,57.20,15.28
46403764.00,25,5.00,34.00,62.00,4.03,3.47,52.00,0.00,1.90,68.60,70.80,7.20,,18510,56.87,15.23
46403760.00,2,0.00,0.00,0.00,4.09,3.49,365.40,0.00,21.80,30.90,438.90,31.00,,18509,56.84,15.23
46403724.00,21,5.00,19.00,75.00,3.85,3.53,47.60,0.00,1.50,0.00,37.90,4.00,,18854,56.52,15.18
46403404.00,0,4.00,7.00,89.00,3.60,2.76,122.50,0.00,4.50,14.10,29.60,7.10,,17021,53.65,14.83
46403278.00,8,4.00,10.00,86.00,4.69,4.04,6.20,0.00,0.70,88.80,74.40,1.00,,17073,52.52,14.70
46403220.00,6,5.00,24.00,72.00,4.70,4.16,33.90,1.00,1.60,36.30,74.40,5.60,,2566,52.00,14.65
46403170.00,8,19.00,58.00,23.00,4.41,3.60,96.90,0.00,5.60,17.80,111.90,12.50,,2810,51.55,14.60
46403134.00,3,32.00,54.00,14.00,6.21,5.80,22.80,0.00,2.30,28.60,130.90,17.60,,1560,51.23,14.57
46403130.00,6,11.00,77.00,12.00,6.33,6.02,13.90,1.00,1.50,51.90,255.70,8.80,,2437,51.19,14.57
46402932.00,13,18.00,37.00,45.00,6.56,6.15,20.50,0.00,2.10,0.00,254.00,12.70,,698,49.42,14.40
46402914.00,20,11.00,24.00,64.00,4.41,3.62,28.90,0.00,1.50,14.20,86.60,8.70,,704,49.25,14.38
46402580.00,31,27.00,39.00,34.00,5.34,4.21,93.60,3.00,5.60,10.80,92.80,16.20,,20757,46.25,14.13
46402540.00,5,20.00,70.00,10.00,7.13,6.83,95.50,27.00,6.70,12.90,104.20,43.90,,20710,45.89,14.11
46402122.00,19,30.00,39.00,31.00,7.56,7.30,41.90,223.00,3.60,49.30,1048.80,33.20,,14061,42.13,13.85
46401640.00,8,24.00,66.00,10.00,8.21,7.58,3.00,83.00,0.90,0.00,112.10,14.40,,14610,37.77,13.60
46384684.00,1,0.00,0.00,0.00,5.30,4.65,420.50,1.00,23.50,0.00,85.60,40.80,,19728,65.13,16.72
46384540.00,3,10.00,43.00,47.00,4.40,3.60,23.90,0.00,1.10,24.20,46.00,8.60,,19226,63.83,16.41
46384456.00,26,7.00,43.00,50.00,4.81,3.77,29.60,0.00,1.30,24.70,31.90,8.30,,18989,63.08,16.25
46384288.00,6,4.00,38.00,58.00,4.47,3.73,38.60,0.00,1.70,0.00,56.40,2.50,,20047,61.57,15.95
46384162.00,8,29.00,66.00,5.00,4.83,3.98,46.90,0.00,2.30,0.00,101.80,8.80,,19059,60.44,15.75
46384054.00,3,51.00,43.00,5.00,5.73,5.01,33.20,0.00,2.80,26.10,189.30,20.10,,19985,59.47,15.59
46384024.00,7,23.00,45.00,32.00,6.08,5.41,16.90,0.00,1.70,18.30,111.30,9.70,,19998,59.21,15.54
46383946.00,7,34.00,30.00,35.00,6.41,5.76,22.40,1.00,2.10,29.40,136.80,17.10,,18361,58.51,15.43
46383874.00,15,10.00,43.00,47.00,4.41,3.72,71.30,0.00,3.00,20.80,95.70,6.40,,18568,57.86,15.34
46383808.00,4,0.00,0.00,0.00,3.80,3.01,496.90,0.00,13.30,11.00,446.20,49.40,,19865,57.27,15.25
46383790.00,0,0.00,0.00,0.00,3.65,2.77,419.70,0.00,15.50,28.40,325.00,41.70,,18512,57.11,15.23
46383736.00,22,8.00,33.00,59.00,3.84,3.48,48.70,0.00,2.80,10.70,26.00,7.60,,18864,56.62,15.16
46383708.00,21,0.00,0.00,0.00,4.12,3.49,305.60,0.00,12.20,28.70,212.20,21.90,,18453,56.37,15.13
46383352.00,6,4.00,13.00,82.00,4.10,3.61,5.60,0.00,0.80,71.10,64.40,2.80,,17150,53.18,14.75
46383322.00,13,6.00,30.00,64.00,4.01,3.25,35.60,1.00,1.90,0.00,43.50,7.10,,17148,52.91,14.72
46383304.00,1,7.00,13.00,80.00,7.48,6.91,6.50,11.00,0.70,47.80,78.60,6.10,,17067,52.75,14.70
46383154.00,2,3.00,7.00,90.00,5.05,4.15,10.90,0.00,0.50,0.00,32.90,2.90,,2811,51.41,14.56
46383088.00,10,17.00,60.00,23.00,5.93,5.53,66.10,2.00,3.10,0.00,40.40,20.90,,987,50.82,14.50
46382970.00,24,10.00,55.00,35.00,4.31,3.77,17.10,1.00,0.80,0.00,44.30,4.20,,752,49.76,14.40
46382944.00,17,17.00,41.00,43.00,6.45,6.13,20.80,0.00,1.90,72.60,150.70,13.70,,696,49.52,14.38
46382836.00,19,15.00,22.00,64.00,4.06,3.52,48.60,1.00,2.30,26.10,54.10,9.80,,161,48.55,14.30
46382834.00,8,15.00,27.00,58.00,5.78,5.45,28.90,1.00,2.90,16.20,70.90,9.90,,160,48.54,14.29
46382830.00,17,23.00,53.00,24.00,5.24,4.95,47.60,0.00,4.80,47.90,81.90,14.20,,168,48.50,14.29
46382776.00,9,32.00,58.00,10.00,6.25,5.88,21.90,2.00,2.10,84.60,324.50,16.80,,223,48.02,14.25
46382758.00,28,45.00,45.00,10.00,7.01,6.94,162.30,155.00,9.20,11.00,206.90,82.20,,266,47.85,14.24
46382188.00,2,38.00,47.00,15.00,8.16,7.41,22.00,207.00,1.40,0.00,177.50,25.50,,14093,42.73,13.86
46381666.00,22,31.00,51.00,18.00,7.40,6.97,34.80,12.00,2.80,0.00,539.30,33.80,,14585,38.01,13.59
46381642.00,23,33.00,43.00,24.00,7.48,6.83,13.80,1.00,1.60,15.10,169.90,22.10,,14593,37.79,13.57
46381602.00,9,64.00,32.00,5.00,7.29,6.85,23.80,123.00,2.00,0.00,667.20,33.10,,14617,37.43,13.55
46381594.00,17,47.00,29.00,23.00,7.84,7.31,11.30,202.00,1.40,0.00,561.60,27.90,,14629,37.35,13.55
46364686.00,16,2.00,18.00,80.00,5.93,4.91,2.90,0.00,0.20,0.00,25.60,1.00,,19727,65.15,16.68
46364604.00,0,0.00,0.00,0.00,4.63,3.41,421.40,0.00,10.20,37.70,966.60,29.50,,19308,64.41,16.50
46364596.00,23,0.00,0.00,0.00,5.01,4.53,452.40,6.00,20.90,177.70,1132.50,41.30,,19306,64.34,16.49
46364574.00,26,8.00,39.00,53.00,5.80,4.97,11.40,3.00,0.80,13.00,44.60,2.20,,19212,64.14,16.44
46364506.00,5,0.00,0.00,0.00,5.48,5.22,362.70,6.00,16.60,0.00,304.60,41.10,,19137,63.53,16.31
46364502.00,26,8.00,48.00,44.00,5.03,3.96,16.60,0.00,1.00,39.10,28.30,5.10,,18972,63.49,16.30
46364466.00,23,8.00,33.00,59.00,4.86,4.04,20.20,0.00,0.80,94.50,69.10,1.00,,19121,63.17,16.23
46364430.00,21,5.00,27.00,68.00,4.68,3.89,22.40,0.00,1.10,22.00,69.20,4.00,,18992,62.85,16.16
46364388.00,11,7.00,42.00,51.00,4.90,3.89,31.80,0.00,1.30,42.90,47.90,6.50,,19001,62.47,16.09
46364290.00,3,0.00,0.00,0.00,3.94,3.23,330.10,0.00,11.10,34.90,250.60,20.40,,20046,61.59,15.92
46364254.00,39,5.00,41.00,54.00,4.53,3.56,46.60,0.00,1.60,24.20,67.70,7.60,,19018,61.27,15.86
46364226.00,19,3.00,31.00,66.00,4.81,4.30,12.00,0.00,0.70,19.90,28.30,2.90,,20035,61.02,15.81
46364190.00,32,4.00,20.00,75.00,4.78,4.07,64.80,1.00,2.00,36.60,65.50,7.20,,20037,60.70,15.76
46364146.00,16,6.00,43.00,51.00,4.40,3.64,34.00,0.00,1.20,0.00,47.20,5.10,,19061,60.30,15.69
46364142.00,15,7.00,30.00,62.00,4.90,3.97,80.30,2.00,3.20,28.90,90.20,7.00,,19060,60.26,15.68
46364128.00,17,20.00,53.00,27.00,4.91,3.96,59.20,2.00,2.30,11.10,96.50,13.50,,19192,60.14,15.66
46364028.00,12,0.00,0.00,0.00,3.92,3.01,262.90,0.00,10.60,26.40,147.00,22.80,,19999,59.24,15.51
46364010.00,5,6.00,28.00,66.00,5.51,4.48,29.60,1.00,2.00,13.90,48.20,4.60,,19990,59.08,15.49
46363966.00,13,38.00,58.00,4.00,4.65,3.77,33.00,0.00,2.10,0.00,104.00,8.40,,70014,58.69,15.43
46363782.00,26,8.00,40.00,51.00,3.96,3.03,182.90,0.00,5.80,25.10,178.90,16.50,,20380,57.04,15.19
46363728.00,0,0.00,0.00,0.00,4.07,3.26,429.60,1.00,21.80,63.20,281.50,29.90,,18866,56.55,15.12
46363278.00,3,23.00,18.00,59.00,7.21,6.90,13.90,2.00,1.40,86.00,102.60,19.00,,17163,52.52,14.64
46363218.00,8,3.00,8.00,89.00,3.99,3.25,35.30,0.00,1.30,26.40,58.00,4.40,,2564,51.98,14.59
46363192.00,6,4.00,14.00,82.00,4.60,3.90,12.90,0.00,0.60,0.00,28.00,1.00,,2773,51.75,14.56
46363128.00,5,17.00,75.00,8.00,6.49,6.16,20.00,0.00,2.00,31.30,178.20,12.50,,2364,51.18,14.51
46363102.00,15,16.00,61.00,22.00,5.19,4.83,22.00,2.00,2.20,71.00,97.50,8.60,,983,50.94,14.48
46363092.00,10,12.00,31.00,57.00,5.47,5.01,19.60,0.00,1.80,55.50,290.80,7.60,,988,50.85,14.48
46363066.00,19,34.00,51.00,15.00,5.62,5.01,21.70,1.00,2.10,25.50,153.70,19.00,,976,50.62,14.45
46363020.00,16,28.00,53.00,19.00,7.59,6.96,35.90,19.00,3.10,125.90,1264.80,26.80,,954,50.21,14.42
46362900.00,18,14.00,21.00,66.00,6.08,5.73,9.70,1.00,1.20,19.80,117.90,10.60,,720,49.13,14.32
46362822.00,13,0.00,0.00,0.00,4.13,3.12,330.30,0.00,15.30,97.70,528.30,30.90,,191,48.43,14.26
46362810.00,11,18.00,38.00,44.00,4.12,3.77,37.60,1.00,2.90,16.40,131.60,7.70,,197,48.32,14.25
46362804.00,9,17.00,78.00,4.00,6.46,6.08,10.80,1.00,1.20,26.30,125.20,10.20,,196,48.27,14.24
46362610.00,38,0.00,0.00,0.00,6.77,6.45,294.50,242.00,11.40,40.90,155.20,87.60,,38,46.52,14.10
46362030.00,13,28.00,34.00,38.00,7.38,6.79,18.80,3.00,1.70,0.00,161.00,23.20,,14086,41.30,13.75
46361608.00,15,5.00,84.00,11.00,7.43,7.27,14.00,329.00,1.10,0.00,655.10,13.40,,14633,37.48,13.54
46344654.00,5,0.00,0.00,0.00,4.40,3.69,297.20,0.00,11.80,50.80,472.50,26.50,,19383,64.86,16.57
46344618.00,0,0.00,0.00,0.00,4.47,3.41,475.10,0.00,12.90,32.60,1005.00,30.10,,19390,64.54,16.49
46344492.00,6,8.00,49.00,43.00,4.94,4.17,36.90,1.00,1.80,0.00,76.10,5.80,,18973,63.41,16.24
46344420.00,5,5.00,23.00,72.00,4.21,3.35,152.70,0.00,4.50,23.10,264.30,11.20,,18996,62.76,16.11
46344024.00,5,8.00,18.00,74.00,5.13,4.29,39.20,0.00,2.50,33.80,168.90,5.30,,19995,59.21,15.47
46343718.00,10,0.00,0.00,0.00,3.52,3.03,517.80,0.00,13.20,23.80,137.40,31.70,,18858,56.47,15.08
46343358.00,10,9.00,24.00,67.00,6.17,5.54,6.80,0.00,0.90,25.00,90.30,6.00,,17151,53.24,14.69
46342980.00,20,16.00,63.00,21.00,5.91,5.31,14.90,0.00,1.90,27.30,206.20,7.30,,925,49.85,14.35
46342926.00,15,14.00,33.00,53.00,6.67,6.37,17.00,1.00,1.80,54.50,108.30,11.70,,700,49.36,14.31
46342786.00,13,19.00,67.00,13.00,6.97,6.33,10.70,0.00,1.40,52.20,139.10,12.70,,220,48.11,14.20
46342602.00,25,16.00,46.00,38.00,7.02,6.70,102.00,136.00,4.50,16.20,71.10,33.70,,20746,46.45,14.07
46342206.00,37,29.00,52.00,18.00,8.33,7.53,6.80,285.00,0.80,12.40,212.80,17.00,,13858,42.89,13.82
46324670.00,35,7.00,40.00,53.00,4.48,3.91,14.10,2.00,1.00,48.20,41.80,7.60,,19420,65.01,16.56
46324552.00,6,0.00,0.00,0.00,4.53,3.46,279.00,5.00,6.60,143.70,951.60,21.70,,19214,63.95,16.32
46324472.00,25,6.00,31.00,63.00,4.29,3.47,26.20,0.00,1.20,16.70,58.90,4.50,,19122,63.23,16.16
46324328.00,16,6.00,36.00,58.00,4.75,3.83,40.00,0.00,1.70,66.20,66.20,7.70,,19297,61.94,15.91
46324314.00,29,4.00,46.00,50.00,4.68,4.04,40.10,1.00,1.40,0.00,50.30,5.50,,20007,61.81,15.88
46324274.00,14,6.00,30.00,65.00,5.23,4.13,33.40,0.00,1.40,15.00,51.90,1.00,,19014,61.45,15.82
46324098.00,0,0.00,0.00,0.00,4.21,3.32,465.10,2.00,13.00,46.50,381.70,42.00,,20292,59.87,15.54
46324080.00,5,5.00,22.00,73.00,3.99,2.96,89.20,0.00,2.60,21.80,69.80,6.10,,18587,59.71,15.52
46324062.00,21,6.00,14.00,80.00,3.75,2.93,77.20,0.00,2.80,37.00,150.60,9.80,,19983,59.55,15.49
46324040.00,6,6.00,42.00,52.00,4.78,3.73,61.70,1.00,2.40,0.00,58.80,7.70,,19988,59.35,15.46
46323954.00,2,0.00,0.00,0.00,4.91,3.91,444.70,2.00,16.00,31.00,846.40,42.50,,18151,58.58,15.34
46323932.00,7,36.00,45.00,20.00,6.03,5.40,27.90,1.00,2.10,0.00,219.10,17.20,,18372,58.38,15.31
46323922.00,2,39.00,51.00,9.00,6.29,5.53,24.70,0.00,2.30,27.80,88.50,23.70,,18368,58.30,15.30
46323914.00,3,8.00,50.00,42.00,4.26,3.54,71.90,0.00,2.40,15.50,70.10,7.30,,18369,58.22,15.29
46323900.00,18,6.00,26.00,68.00,3.91,3.03,160.80,0.00,3.40,18.30,89.30,3.30,,18576,58.10,15.27
46323860.00,12,0.00,0.00,0.00,3.86,2.91,421.50,1.00,12.80,10.30,304.50,30.00,,18564,57.74,15.22
46323824.00,17,6.00,35.00,59.00,4.91,4.07,48.00,0.00,2.30,23.30,65.70,7.30,,19874,57.42,15.17
46323810.00,7,6.00,35.00,59.00,4.48,3.58,44.10,0.00,2.10,17.90,51.70,6.80,,19866,57.29,15.16
46323756.00,2,0.00,0.00,0.00,3.89,3.02,398.00,0.00,20.30,25.10,198.90,19.40,,20366,56.81,15.09
46323742.00,8,0.00,0.00,0.00,4.15,3.75,333.00,0.00,14.20,31.70,80.70,1.00,,20369,56.68,15.07
46323328.00,4,9.00,25.00,65.00,7.44,6.97,11.10,5.00,1.20,40.90,130.10,7.60,,17016,52.97,14.63
46323266.00,14,37.00,19.00,44.00,7.47,6.97,20.90,9.00,2.00,41.70,140.30,28.10,,17072,52.42,14.57
46323180.00,4,3.00,7.00,90.00,4.74,3.86,14.30,0.00,0.70,21.80,28.20,2.50,,2775,51.64,14.50
46323144.00,3,8.00,18.00,74.00,4.29,3.72,38.00,0.00,2.70,23.10,171.10,6.10,,1557,51.32,14.47
46323140.00,7,5.00,20.00,75.00,4.42,3.58,26.20,0.00,1.20,0.00,48.70,5.50,,1556,51.29,14.46
46323122.00,2,15.00,80.00,6.00,5.71,5.03,24.80,0.00,2.50,13.00,0.00,10.20,,1516,51.12,14.45
46323072.00,12,20.00,60.00,20.00,5.62,4.79,12.00,1.00,1.40,12.50,153.50,12.40,,981,50.68,14.40
46322946.00,22,9.00,31.00,60.00,6.13,5.41,6.90,0.00,0.70,44.30,165.20,8.40,,701,49.55,14.30
46322896.00,9,22.00,32.00,46.00,6.25,5.84,11.80,0.00,1.30,24.10,129.40,10.00,,719,49.10,14.26
46322834.00,13,18.00,31.00,51.00,5.34,5.08,29.90,1.00,2.70,24.90,264.00,7.00,,162,48.54,14.21
46322514.00,6,30.00,48.00,22.00,6.76,6.46,70.00,20.00,7.00,0.00,135.90,41.10,,20712,45.66,13.99
46322226.00,30,30.00,54.00,16.00,7.99,7.34,10.20,484.00,1.10,17.30,151.80,17.80,,13845,43.07,13.81
46322176.00,34,31.00,51.00,18.00,7.63,7.34,10.00,269.00,1.40,0.00,196.00,22.40,,14097,42.62,13.78
46321654.00,23,45.00,29.00,26.00,7.81,7.29,17.30,19.00,1.80,0.00,302.60,27.50,,14583,37.90,13.51
46321600.00,19,52.00,41.00,7.00,7.60,7.16,10.50,406.00,1.20,0.00,473.40,24.00,,14616,37.41,13.49
46321592.00,17,41.00,42.00,16.00,7.52,7.20,18.70,304.00,1.90,19.50,586.80,29.50,,14613,37.34,13.48
46304558.00,12,6.00,56.00,38.00,4.19,3.37,44.40,0.00,1.50,29.50,94.30,3.10,,19215,64.00,16.29
46304306.00,2,1.00,7.00,92.00,4.89,4.14,12.00,1.00,0.60,51.40,22.30,1.00,,20005,61.74,15.83
46304288.00,10,4.00,32.00,64.00,4.47,3.38,26.50,1.00,1.00,23.00,48.30,4.30,,20051,61.58,15.80
46304108.00,26,5.00,41.00,54.00,5.31,4.00,66.50,1.00,3.20,32.40,91.50,7.90,,19147,59.96,15.52
46303946.00,11,0.00,0.00,0.00,4.05,3.22,218.10,0.00,9.00,26.00,221.80,17.20,,18148,58.51,15.30
46303856.00,5,0.00,0.00,0.00,4.43,3.82,485.10,2.00,25.00,35.50,207.20,27.60,,18445,57.71,15.18
46303244.00,2,3.00,5.00,92.00,5.45,4.37,15.80,0.00,0.90,13.00,17.10,2.90,,2561,52.22,14.52
46303208.00,7,3.00,8.00,90.00,4.25,3.48,10.50,0.00,0.50,18.50,16.50,1.00,,2772,51.90,14.49
46303172.00,2,5.00,23.00,73.00,5.03,4.34,17.00,0.00,0.90,0.00,36.30,4.60,,2809,51.57,14.46
46302720.00,16,18.00,79.00,3.00,5.28,4.71,97.00,0.00,6.90,16.40,67.10,13.70,,233,47.52,14.10
46302632.00,10,15.00,59.00,26.00,5.74,5.41,49.20,1.00,5.30,23.60,93.30,14.20,,37,46.73,14.04
46302138.00,66,27.00,44.00,29.00,8.01,7.42,31.90,329.00,2.70,23.40,367.80,36.40,many stones,14001,42.28,13.73
46302134.00,28,26.00,57.00,17.00,7.99,7.36,27.00,45.00,2.60,26.20,696.60,43.20,,14004,42.24,13.73
46302120.00,2,39.00,54.00,7.00,8.21,7.39,12.30,410.00,1.30,0.00,141.20,27.20,,14014,42.12,13.72
46284706.00,28,6.00,39.00,55.00,5.67,4.60,15.40,0.00,0.90,34.40,49.60,2.50,,19724,65.33,16.55
46284626.00,14,0.00,0.00,0.00,4.28,3.41,434.50,0.00,14.40,50.50,596.70,29.70,,19374,64.61,16.39
46284526.00,7,10.00,87.00,3.00,5.43,4.66,67.00,0.00,3.10,0.00,46.70,10.90,,19332,63.72,16.19
46284436.00,0,0.00,0.00,0.00,4.19,3.00,498.30,0.00,10.40,84.60,573.80,26.60,,19110,62.91,16.02
46284400.00,39,8.00,37.00,54.00,4.88,3.99,16.80,0.00,0.90,50.70,55.00,5.70,,19000,62.59,15.96
46284382.00,21,9.00,30.00,61.00,4.33,3.94,60.00,0.00,2.20,34.70,108.00,6.40,,19090,62.42,15.92
46284368.00,27,10.00,39.00,52.00,4.68,3.62,52.00,0.00,2.30,16.80,65.20,7.60,,19082,62.30,15.90
